center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_38_36_817.jpg, IMG/left_2016_12_01_13_38_36_817.jpg, IMG/right_2016_12_01_13_38_36_817.jpg, 0, 0.9855326, 0, 28.38097
IMG/center_2016_12_01_13_38_36_919.jpg, IMG/left_2016_12_01_13_38_36_919.jpg, IMG/right_2016_12_01_13_38_36_919.jpg, 0, 0.9855326, 0, 29.28642
IMG/center_2016_12_01_13_38_37_021.jpg, IMG/left_2016_12_01_13_38_37_021.jpg, IMG/right_2016_12_01_13_38_37_021.jpg, 0, 0.9855326, 0, 30.17879
IMG/center_2016_12_01_13_38_37_122.jpg, IMG/left_2016_12_01_13_38_37_122.jpg, IMG/right_2016_12_01_13_38_37_122.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_38_37_224.jpg, IMG/left_2016_12_01_13_38_37_224.jpg, IMG/right_2016_12_01_13_38_37_224.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_38_37_324.jpg, IMG/left_2016_12_01_13_38_37_324.jpg, IMG/right_2016_12_01_13_38_37_324.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_38_37_424.jpg, IMG/left_2016_12_01_13_38_37_424.jpg, IMG/right_2016_12_01_13_38_37_424.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_38_37_525.jpg, IMG/left_2016_12_01_13_38_37_525.jpg, IMG/right_2016_12_01_13_38_37_525.jpg, 0.4827753, 0.9855326, 0, 30.13045
IMG/center_2016_12_01_13_38_37_625.jpg, IMG/left_2016_12_01_13_38_37_625.jpg, IMG/right_2016_12_01_13_38_37_625.jpg, 0.4923438, 0.9855326, 0, 30.15753
IMG/center_2016_12_01_13_38_37_726.jpg, IMG/left_2016_12_01_13_38_37_726.jpg, IMG/right_2016_12_01_13_38_37_726.jpg, 0.4540697, 0.9855326, 0, 30.17668
IMG/center_2016_12_01_13_38_37_828.jpg, IMG/left_2016_12_01_13_38_37_828.jpg, IMG/right_2016_12_01_13_38_37_828.jpg, 0, 0.9855326, 0, 30.18148
IMG/center_2016_12_01_13_38_37_929.jpg, IMG/left_2016_12_01_13_38_37_929.jpg, IMG/right_2016_12_01_13_38_37_929.jpg, 0, 0.9855326, 0, 30.18531
IMG/center_2016_12_01_13_38_38_030.jpg, IMG/left_2016_12_01_13_38_38_030.jpg, IMG/right_2016_12_01_13_38_38_030.jpg, -0.03127411, 0.9855326, 0, 30.18584
IMG/center_2016_12_01_13_38_38_132.jpg, IMG/left_2016_12_01_13_38_38_132.jpg, IMG/right_2016_12_01_13_38_38_132.jpg, -0.0787459, 0.9855326, 0, 30.18126
IMG/center_2016_12_01_13_38_38_234.jpg, IMG/left_2016_12_01_13_38_38_234.jpg, IMG/right_2016_12_01_13_38_38_234.jpg, -0.1167233, 0.9855326, 0, 30.18358
IMG/center_2016_12_01_13_38_38_336.jpg, IMG/left_2016_12_01_13_38_38_336.jpg, IMG/right_2016_12_01_13_38_38_336.jpg, -0.1452064, 0.9855326, 0, 30.18751
IMG/center_2016_12_01_13_38_38_439.jpg, IMG/left_2016_12_01_13_38_38_439.jpg, IMG/right_2016_12_01_13_38_38_439.jpg, -0.2971161, 0.9855326, 0, 30.17282
IMG/center_2016_12_01_13_38_38_541.jpg, IMG/left_2016_12_01_13_38_38_541.jpg, IMG/right_2016_12_01_13_38_38_541.jpg, -0.3161048, 0.9855326, 0, 30.17769
IMG/center_2016_12_01_13_38_38_641.jpg, IMG/left_2016_12_01_13_38_38_641.jpg, IMG/right_2016_12_01_13_38_38_641.jpg, -0.3161048, 0.9855326, 0, 30.18185
IMG/center_2016_12_01_13_38_38_743.jpg, IMG/left_2016_12_01_13_38_38_743.jpg, IMG/right_2016_12_01_13_38_38_743.jpg, -0.1167233, 0.9855326, 0, 30.18962
IMG/center_2016_12_01_13_38_38_844.jpg, IMG/left_2016_12_01_13_38_38_844.jpg, IMG/right_2016_12_01_13_38_38_844.jpg, -0.03127411, 0.9855326, 0, 30.18677
IMG/center_2016_12_01_13_38_38_946.jpg, IMG/left_2016_12_01_13_38_38_946.jpg, IMG/right_2016_12_01_13_38_38_946.jpg, 0, 0, 0, 29.83369
IMG/center_2016_12_01_13_38_39_047.jpg, IMG/left_2016_12_01_13_38_39_047.jpg, IMG/right_2016_12_01_13_38_39_047.jpg, 0, 0, 0, 29.52006
IMG/center_2016_12_01_13_38_39_149.jpg, IMG/left_2016_12_01_13_38_39_149.jpg, IMG/right_2016_12_01_13_38_39_149.jpg, 0, 0, 0, 29.16669
IMG/center_2016_12_01_13_38_39_251.jpg, IMG/left_2016_12_01_13_38_39_251.jpg, IMG/right_2016_12_01_13_38_39_251.jpg, 0, 0, 0, 28.87581
IMG/center_2016_12_01_13_38_39_351.jpg, IMG/left_2016_12_01_13_38_39_351.jpg, IMG/right_2016_12_01_13_38_39_351.jpg, 0, 0, 0, 28.58788
IMG/center_2016_12_01_13_38_39_451.jpg, IMG/left_2016_12_01_13_38_39_451.jpg, IMG/right_2016_12_01_13_38_39_451.jpg, 0, 0, 0, 28.30314
IMG/center_2016_12_01_13_38_39_553.jpg, IMG/left_2016_12_01_13_38_39_553.jpg, IMG/right_2016_12_01_13_38_39_553.jpg, 0.3296788, 0, 0, 27.98241
IMG/center_2016_12_01_13_38_39_655.jpg, IMG/left_2016_12_01_13_38_39_655.jpg, IMG/right_2016_12_01_13_38_39_655.jpg, 0.4923438, 0.1593349, 0, 27.56894
IMG/center_2016_12_01_13_38_39_756.jpg, IMG/left_2016_12_01_13_38_39_756.jpg, IMG/right_2016_12_01_13_38_39_756.jpg, 0, 0.1305128, 0, 27.46423
IMG/center_2016_12_01_13_38_39_857.jpg, IMG/left_2016_12_01_13_38_39_857.jpg, IMG/right_2016_12_01_13_38_39_857.jpg, 0, 0, 0, 27.25103
IMG/center_2016_12_01_13_38_39_957.jpg, IMG/left_2016_12_01_13_38_39_957.jpg, IMG/right_2016_12_01_13_38_39_957.jpg, 0, 0, 0, 26.97497
IMG/center_2016_12_01_13_38_40_059.jpg, IMG/left_2016_12_01_13_38_40_059.jpg, IMG/right_2016_12_01_13_38_40_059.jpg, 0, 0, 0, 26.70403
IMG/center_2016_12_01_13_38_40_160.jpg, IMG/left_2016_12_01_13_38_40_160.jpg, IMG/right_2016_12_01_13_38_40_160.jpg, 0, 0, 0, 26.43591
IMG/center_2016_12_01_13_38_40_260.jpg, IMG/left_2016_12_01_13_38_40_260.jpg, IMG/right_2016_12_01_13_38_40_260.jpg, 0, 0, 0, 26.17047
IMG/center_2016_12_01_13_38_40_360.jpg, IMG/left_2016_12_01_13_38_40_360.jpg, IMG/right_2016_12_01_13_38_40_360.jpg, 0, 0, 0, 25.90771
IMG/center_2016_12_01_13_38_40_460.jpg, IMG/left_2016_12_01_13_38_40_460.jpg, IMG/right_2016_12_01_13_38_40_460.jpg, 0, 0, 0, 25.64758
IMG/center_2016_12_01_13_38_40_561.jpg, IMG/left_2016_12_01_13_38_40_561.jpg, IMG/right_2016_12_01_13_38_40_561.jpg, 0, 0, 0, 25.39006
IMG/center_2016_12_01_13_38_40_663.jpg, IMG/left_2016_12_01_13_38_40_663.jpg, IMG/right_2016_12_01_13_38_40_663.jpg, 0, 0, 0, 25.13513
IMG/center_2016_12_01_13_38_40_764.jpg, IMG/left_2016_12_01_13_38_40_764.jpg, IMG/right_2016_12_01_13_38_40_764.jpg, 0, 0, 0, 24.88276
IMG/center_2016_12_01_13_38_40_866.jpg, IMG/left_2016_12_01_13_38_40_866.jpg, IMG/right_2016_12_01_13_38_40_866.jpg, 0, 0, 0, 24.63293
IMG/center_2016_12_01_13_38_40_967.jpg, IMG/left_2016_12_01_13_38_40_967.jpg, IMG/right_2016_12_01_13_38_40_967.jpg, 0, 0, 0, 24.3856
IMG/center_2016_12_01_13_38_41_068.jpg, IMG/left_2016_12_01_13_38_41_068.jpg, IMG/right_2016_12_01_13_38_41_068.jpg, 0, 0, 0, 24.09215
IMG/center_2016_12_01_13_38_41_168.jpg, IMG/left_2016_12_01_13_38_41_168.jpg, IMG/right_2016_12_01_13_38_41_168.jpg, 0, 0, 0, 23.85025
IMG/center_2016_12_01_13_38_41_269.jpg, IMG/left_2016_12_01_13_38_41_269.jpg, IMG/right_2016_12_01_13_38_41_269.jpg, 0, 0, 0, 23.61079
IMG/center_2016_12_01_13_38_41_372.jpg, IMG/left_2016_12_01_13_38_41_372.jpg, IMG/right_2016_12_01_13_38_41_372.jpg, 0, 0, 0, 23.37375
IMG/center_2016_12_01_13_38_41_473.jpg, IMG/left_2016_12_01_13_38_41_473.jpg, IMG/right_2016_12_01_13_38_41_473.jpg, 0, 0, 0, 23.13908
IMG/center_2016_12_01_13_38_41_575.jpg, IMG/left_2016_12_01_13_38_41_575.jpg, IMG/right_2016_12_01_13_38_41_575.jpg, 0, 0, 0, 22.90676
IMG/center_2016_12_01_13_38_41_677.jpg, IMG/left_2016_12_01_13_38_41_677.jpg, IMG/right_2016_12_01_13_38_41_677.jpg, 0, 0, 0, 22.67677
IMG/center_2016_12_01_13_38_41_777.jpg, IMG/left_2016_12_01_13_38_41_777.jpg, IMG/right_2016_12_01_13_38_41_777.jpg, 0, 0, 0, 22.4491
IMG/center_2016_12_01_13_38_41_878.jpg, IMG/left_2016_12_01_13_38_41_878.jpg, IMG/right_2016_12_01_13_38_41_878.jpg, 0, 0, 0, 22.22371
IMG/center_2016_12_01_13_38_41_979.jpg, IMG/left_2016_12_01_13_38_41_979.jpg, IMG/right_2016_12_01_13_38_41_979.jpg, 0, 0, 0, 22.0006
IMG/center_2016_12_01_13_38_42_081.jpg, IMG/left_2016_12_01_13_38_42_081.jpg, IMG/right_2016_12_01_13_38_42_081.jpg, 0, 0, 0, 21.77911
IMG/center_2016_12_01_13_38_42_182.jpg, IMG/left_2016_12_01_13_38_42_182.jpg, IMG/right_2016_12_01_13_38_42_182.jpg, 0, 0, 0, 21.55837
IMG/center_2016_12_01_13_38_42_284.jpg, IMG/left_2016_12_01_13_38_42_284.jpg, IMG/right_2016_12_01_13_38_42_284.jpg, 0, 0, 0, 21.33999
IMG/center_2016_12_01_13_38_42_386.jpg, IMG/left_2016_12_01_13_38_42_386.jpg, IMG/right_2016_12_01_13_38_42_386.jpg, 0, 0, 0, 21.12348
IMG/center_2016_12_01_13_38_42_487.jpg, IMG/left_2016_12_01_13_38_42_487.jpg, IMG/right_2016_12_01_13_38_42_487.jpg, 0, 0, 0, 20.90804
IMG/center_2016_12_01_13_38_42_589.jpg, IMG/left_2016_12_01_13_38_42_589.jpg, IMG/right_2016_12_01_13_38_42_589.jpg, 0, 0, 0, 20.65235
IMG/center_2016_12_01_13_38_42_692.jpg, IMG/left_2016_12_01_13_38_42_692.jpg, IMG/right_2016_12_01_13_38_42_692.jpg, 0, 0, 0, 20.44164
IMG/center_2016_12_01_13_38_42_792.jpg, IMG/left_2016_12_01_13_38_42_792.jpg, IMG/right_2016_12_01_13_38_42_792.jpg, 0.4827753, 0.1881571, 0, 20.44353
IMG/center_2016_12_01_13_38_42_894.jpg, IMG/left_2016_12_01_13_38_42_894.jpg, IMG/right_2016_12_01_13_38_42_894.jpg, 1, 0.4955934, 0, 20.15795
IMG/center_2016_12_01_13_38_42_996.jpg, IMG/left_2016_12_01_13_38_42_996.jpg, IMG/right_2016_12_01_13_38_42_996.jpg, 0, 0, 0, 20.1912
IMG/center_2016_12_01_13_38_43_097.jpg, IMG/left_2016_12_01_13_38_43_097.jpg, IMG/right_2016_12_01_13_38_43_097.jpg, 0, 0, 0, 19.61469
IMG/center_2016_12_01_13_38_43_198.jpg, IMG/left_2016_12_01_13_38_43_198.jpg, IMG/right_2016_12_01_13_38_43_198.jpg, 0, 0, 0, 19.71582
IMG/center_2016_12_01_13_38_43_300.jpg, IMG/left_2016_12_01_13_38_43_300.jpg, IMG/right_2016_12_01_13_38_43_300.jpg, 0, 0, 0, 19.10741
IMG/center_2016_12_01_13_38_43_401.jpg, IMG/left_2016_12_01_13_38_43_401.jpg, IMG/right_2016_12_01_13_38_43_401.jpg, 0, 0, 0, 19.3302
IMG/center_2016_12_01_13_38_43_503.jpg, IMG/left_2016_12_01_13_38_43_503.jpg, IMG/right_2016_12_01_13_38_43_503.jpg, 0.3679529, 0, 0, 18.67114
IMG/center_2016_12_01_13_38_43_604.jpg, IMG/left_2016_12_01_13_38_43_604.jpg, IMG/right_2016_12_01_13_38_43_604.jpg, 0, 0, 0, 18.87263
IMG/center_2016_12_01_13_38_43_709.jpg, IMG/left_2016_12_01_13_38_43_709.jpg, IMG/right_2016_12_01_13_38_43_709.jpg, 0, 0, 0, 18.64617
IMG/center_2016_12_01_13_38_43_810.jpg, IMG/left_2016_12_01_13_38_43_810.jpg, IMG/right_2016_12_01_13_38_43_810.jpg, 0, 0, 0, 17.96039
IMG/center_2016_12_01_13_38_43_912.jpg, IMG/left_2016_12_01_13_38_43_912.jpg, IMG/right_2016_12_01_13_38_43_912.jpg, 0, 0, 0, 18.28243
IMG/center_2016_12_01_13_38_44_014.jpg, IMG/left_2016_12_01_13_38_44_014.jpg, IMG/right_2016_12_01_13_38_44_014.jpg, 0, 0, 0, 17.58631
IMG/center_2016_12_01_13_38_44_116.jpg, IMG/left_2016_12_01_13_38_44_116.jpg, IMG/right_2016_12_01_13_38_44_116.jpg, 0, 0, 0, 17.92487
IMG/center_2016_12_01_13_38_44_216.jpg, IMG/left_2016_12_01_13_38_44_216.jpg, IMG/right_2016_12_01_13_38_44_216.jpg, 0, 0, 0, 17.2216
IMG/center_2016_12_01_13_38_44_318.jpg, IMG/left_2016_12_01_13_38_44_318.jpg, IMG/right_2016_12_01_13_38_44_318.jpg, 0, 0, 0, 17.57381
IMG/center_2016_12_01_13_38_44_418.jpg, IMG/left_2016_12_01_13_38_44_418.jpg, IMG/right_2016_12_01_13_38_44_418.jpg, 0, 0, 0, 16.86506
IMG/center_2016_12_01_13_38_44_520.jpg, IMG/left_2016_12_01_13_38_44_520.jpg, IMG/right_2016_12_01_13_38_44_520.jpg, 0.02348577, 0, 0, 17.22869
IMG/center_2016_12_01_13_38_44_622.jpg, IMG/left_2016_12_01_13_38_44_622.jpg, IMG/right_2016_12_01_13_38_44_622.jpg, 0.3009732, 0, 0, 16.50637
IMG/center_2016_12_01_13_38_44_723.jpg, IMG/left_2016_12_01_13_38_44_723.jpg, IMG/right_2016_12_01_13_38_44_723.jpg, 0.3009732, 0, 0, 16.82096
IMG/center_2016_12_01_13_38_44_824.jpg, IMG/left_2016_12_01_13_38_44_824.jpg, IMG/right_2016_12_01_13_38_44_824.jpg, 0.2722676, 0, 0, 16.09989
IMG/center_2016_12_01_13_38_44_925.jpg, IMG/left_2016_12_01_13_38_44_925.jpg, IMG/right_2016_12_01_13_38_44_925.jpg, 0, 0, 0, 16.46001
IMG/center_2016_12_01_13_38_45_027.jpg, IMG/left_2016_12_01_13_38_45_027.jpg, IMG/right_2016_12_01_13_38_45_027.jpg, 0, 0, 0, 15.7612
IMG/center_2016_12_01_13_38_45_128.jpg, IMG/left_2016_12_01_13_38_45_128.jpg, IMG/right_2016_12_01_13_38_45_128.jpg, 0, 0, 0, 15.57733
IMG/center_2016_12_01_13_38_45_229.jpg, IMG/left_2016_12_01_13_38_45_229.jpg, IMG/right_2016_12_01_13_38_45_229.jpg, 0, 0, 0, 15.96427
IMG/center_2016_12_01_13_38_45_330.jpg, IMG/left_2016_12_01_13_38_45_330.jpg, IMG/right_2016_12_01_13_38_45_330.jpg, 0, 0, 0, 15.28478
IMG/center_2016_12_01_13_38_45_432.jpg, IMG/left_2016_12_01_13_38_45_432.jpg, IMG/right_2016_12_01_13_38_45_432.jpg, 0, 0, 0, 15.6595
IMG/center_2016_12_01_13_38_45_533.jpg, IMG/left_2016_12_01_13_38_45_533.jpg, IMG/right_2016_12_01_13_38_45_533.jpg, 0, 0, 0, 14.98572
IMG/center_2016_12_01_13_38_45_636.jpg, IMG/left_2016_12_01_13_38_45_636.jpg, IMG/right_2016_12_01_13_38_45_636.jpg, 0, 0, 0, 15.35341
IMG/center_2016_12_01_13_38_45_738.jpg, IMG/left_2016_12_01_13_38_45_738.jpg, IMG/right_2016_12_01_13_38_45_738.jpg, 0.04262284, 0, 0, 14.68593
IMG/center_2016_12_01_13_38_45_839.jpg, IMG/left_2016_12_01_13_38_45_839.jpg, IMG/right_2016_12_01_13_38_45_839.jpg, 0.04262284, 0, 0, 15.04903
IMG/center_2016_12_01_13_38_45_942.jpg, IMG/left_2016_12_01_13_38_45_942.jpg, IMG/right_2016_12_01_13_38_45_942.jpg, 0, 0, 0, 14.3842
IMG/center_2016_12_01_13_38_46_045.jpg, IMG/left_2016_12_01_13_38_46_045.jpg, IMG/right_2016_12_01_13_38_46_045.jpg, 0, 0, 0, 14.75616
IMG/center_2016_12_01_13_38_46_145.jpg, IMG/left_2016_12_01_13_38_46_145.jpg, IMG/right_2016_12_01_13_38_46_145.jpg, 0.3488158, 0, 0, 14.09362
IMG/center_2016_12_01_13_38_46_245.jpg, IMG/left_2016_12_01_13_38_46_245.jpg, IMG/right_2016_12_01_13_38_46_245.jpg, 0.3488158, 0, 0, 14.33979
IMG/center_2016_12_01_13_38_46_346.jpg, IMG/left_2016_12_01_13_38_46_346.jpg, IMG/right_2016_12_01_13_38_46_346.jpg, 0, 0, 0, 13.64599
IMG/center_2016_12_01_13_38_46_446.jpg, IMG/left_2016_12_01_13_38_46_446.jpg, IMG/right_2016_12_01_13_38_46_446.jpg, 0, 0, 0, 14.03202
IMG/center_2016_12_01_13_38_46_549.jpg, IMG/left_2016_12_01_13_38_46_549.jpg, IMG/right_2016_12_01_13_38_46_549.jpg, 0, 0, 0, 13.81059
IMG/center_2016_12_01_13_38_46_651.jpg, IMG/left_2016_12_01_13_38_46_651.jpg, IMG/right_2016_12_01_13_38_46_651.jpg, 0.05219137, 0, 0, 13.11261
IMG/center_2016_12_01_13_38_46_752.jpg, IMG/left_2016_12_01_13_38_46_752.jpg, IMG/right_2016_12_01_13_38_46_752.jpg, 1, 0, 0, 13.2427
IMG/center_2016_12_01_13_38_46_854.jpg, IMG/left_2016_12_01_13_38_46_854.jpg, IMG/right_2016_12_01_13_38_46_854.jpg, 0.1765823, 0, 0, 12.51733
IMG/center_2016_12_01_13_38_46_954.jpg, IMG/left_2016_12_01_13_38_46_954.jpg, IMG/right_2016_12_01_13_38_46_954.jpg, 0, 0, 0, 12.78977
IMG/center_2016_12_01_13_38_47_056.jpg, IMG/left_2016_12_01_13_38_47_056.jpg, IMG/right_2016_12_01_13_38_47_056.jpg, 0, 0, 0, 12.35042
IMG/center_2016_12_01_13_38_47_157.jpg, IMG/left_2016_12_01_13_38_47_157.jpg, IMG/right_2016_12_01_13_38_47_157.jpg, 0, 0, 0, 12.40115
IMG/center_2016_12_01_13_38_47_257.jpg, IMG/left_2016_12_01_13_38_47_257.jpg, IMG/right_2016_12_01_13_38_47_257.jpg, 0, 0, 0, 11.93639
IMG/center_2016_12_01_13_38_47_358.jpg, IMG/left_2016_12_01_13_38_47_358.jpg, IMG/right_2016_12_01_13_38_47_358.jpg, 0, 0, 0, 12.20873
IMG/center_2016_12_01_13_38_47_458.jpg, IMG/left_2016_12_01_13_38_47_458.jpg, IMG/right_2016_12_01_13_38_47_458.jpg, 0.3679529, 0, 0, 11.58253
IMG/center_2016_12_01_13_38_47_561.jpg, IMG/left_2016_12_01_13_38_47_561.jpg, IMG/right_2016_12_01_13_38_47_561.jpg, 0.3775214, 0, 0, 11.81834
IMG/center_2016_12_01_13_38_47_664.jpg, IMG/left_2016_12_01_13_38_47_664.jpg, IMG/right_2016_12_01_13_38_47_664.jpg, 0, 0, 0, 11.33486
IMG/center_2016_12_01_13_38_47_767.jpg, IMG/left_2016_12_01_13_38_47_767.jpg, IMG/right_2016_12_01_13_38_47_767.jpg, 0, 0, 0, 11.60434
IMG/center_2016_12_01_13_38_47_870.jpg, IMG/left_2016_12_01_13_38_47_870.jpg, IMG/right_2016_12_01_13_38_47_870.jpg, 0, 0, 0, 11.12999
IMG/center_2016_12_01_13_38_47_972.jpg, IMG/left_2016_12_01_13_38_47_972.jpg, IMG/right_2016_12_01_13_38_47_972.jpg, 0, 0, 0, 11.02278
IMG/center_2016_12_01_13_38_48_073.jpg, IMG/left_2016_12_01_13_38_48_073.jpg, IMG/right_2016_12_01_13_38_48_073.jpg, 0.1765823, 0, 0, 11.07526
IMG/center_2016_12_01_13_38_48_175.jpg, IMG/left_2016_12_01_13_38_48_175.jpg, IMG/right_2016_12_01_13_38_48_175.jpg, 0.1765823, 0, 0, 10.95766
IMG/center_2016_12_01_13_38_48_278.jpg, IMG/left_2016_12_01_13_38_48_278.jpg, IMG/right_2016_12_01_13_38_48_278.jpg, 0.1765823, 0, 0, 10.84668
IMG/center_2016_12_01_13_38_48_380.jpg, IMG/left_2016_12_01_13_38_48_380.jpg, IMG/right_2016_12_01_13_38_48_380.jpg, 0.1765823, 0, 0, 10.73821
IMG/center_2016_12_01_13_38_48_481.jpg, IMG/left_2016_12_01_13_38_48_481.jpg, IMG/right_2016_12_01_13_38_48_481.jpg, 0.1574452, 0, 0, 10.6319
IMG/center_2016_12_01_13_38_48_583.jpg, IMG/left_2016_12_01_13_38_48_583.jpg, IMG/right_2016_12_01_13_38_48_583.jpg, 0.1191711, 0, 0, 10.52788
IMG/center_2016_12_01_13_38_48_684.jpg, IMG/left_2016_12_01_13_38_48_684.jpg, IMG/right_2016_12_01_13_38_48_684.jpg, 0.0904655, 0, 0, 10.42447
IMG/center_2016_12_01_13_38_48_786.jpg, IMG/left_2016_12_01_13_38_48_786.jpg, IMG/right_2016_12_01_13_38_48_786.jpg, 0.0904655, 0, 0, 10.32157
IMG/center_2016_12_01_13_38_48_887.jpg, IMG/left_2016_12_01_13_38_48_887.jpg, IMG/right_2016_12_01_13_38_48_887.jpg, 0.0904655, 0, 0, 10.21952
IMG/center_2016_12_01_13_38_48_989.jpg, IMG/left_2016_12_01_13_38_48_989.jpg, IMG/right_2016_12_01_13_38_48_989.jpg, 0.07132844, 0, 0, 10.09866
IMG/center_2016_12_01_13_38_49_090.jpg, IMG/left_2016_12_01_13_38_49_090.jpg, IMG/right_2016_12_01_13_38_49_090.jpg, 0.0617599, 0, 0, 9.9991
IMG/center_2016_12_01_13_38_49_191.jpg, IMG/left_2016_12_01_13_38_49_191.jpg, IMG/right_2016_12_01_13_38_49_191.jpg, 0.0617599, 0, 0, 9.899404
IMG/center_2016_12_01_13_38_49_291.jpg, IMG/left_2016_12_01_13_38_49_291.jpg, IMG/right_2016_12_01_13_38_49_291.jpg, 0.0617599, 0, 0, 9.80029
IMG/center_2016_12_01_13_38_49_393.jpg, IMG/left_2016_12_01_13_38_49_393.jpg, IMG/right_2016_12_01_13_38_49_393.jpg, 0.0617599, 0, 0, 9.70224
IMG/center_2016_12_01_13_38_49_496.jpg, IMG/left_2016_12_01_13_38_49_496.jpg, IMG/right_2016_12_01_13_38_49_496.jpg, 0.05219137, 0, 0, 9.605308
IMG/center_2016_12_01_13_38_49_597.jpg, IMG/left_2016_12_01_13_38_49_597.jpg, IMG/right_2016_12_01_13_38_49_597.jpg, 0.0617599, 0, 0, 9.509292
IMG/center_2016_12_01_13_38_49_699.jpg, IMG/left_2016_12_01_13_38_49_699.jpg, IMG/right_2016_12_01_13_38_49_699.jpg, 0.100034, 0, 0, 9.413694
IMG/center_2016_12_01_13_38_49_802.jpg, IMG/left_2016_12_01_13_38_49_802.jpg, IMG/right_2016_12_01_13_38_49_802.jpg, 0.1383082, 0, 0, 9.317094
IMG/center_2016_12_01_13_38_49_904.jpg, IMG/left_2016_12_01_13_38_49_904.jpg, IMG/right_2016_12_01_13_38_49_904.jpg, 0.1383082, 0, 0, 9.222497
IMG/center_2016_12_01_13_38_50_006.jpg, IMG/left_2016_12_01_13_38_50_006.jpg, IMG/right_2016_12_01_13_38_50_006.jpg, 0.1670138, 0, 0, 9.128372
IMG/center_2016_12_01_13_38_50_108.jpg, IMG/left_2016_12_01_13_38_50_108.jpg, IMG/right_2016_12_01_13_38_50_108.jpg, 0.1670138, 0, 0, 9.018382
IMG/center_2016_12_01_13_38_50_210.jpg, IMG/left_2016_12_01_13_38_50_210.jpg, IMG/right_2016_12_01_13_38_50_210.jpg, 0.1670138, 0, 0, 8.92838
IMG/center_2016_12_01_13_38_50_311.jpg, IMG/left_2016_12_01_13_38_50_311.jpg, IMG/right_2016_12_01_13_38_50_311.jpg, 0.1670138, 0, 0, 8.83955
IMG/center_2016_12_01_13_38_50_413.jpg, IMG/left_2016_12_01_13_38_50_413.jpg, IMG/right_2016_12_01_13_38_50_413.jpg, 0.1670138, 0, 0, 8.751812
IMG/center_2016_12_01_13_38_50_514.jpg, IMG/left_2016_12_01_13_38_50_514.jpg, IMG/right_2016_12_01_13_38_50_514.jpg, 0.1670138, 0, 0, 8.665138
IMG/center_2016_12_01_13_38_50_615.jpg, IMG/left_2016_12_01_13_38_50_615.jpg, IMG/right_2016_12_01_13_38_50_615.jpg, 0.1574452, 0, 0, 8.579811
IMG/center_2016_12_01_13_38_50_716.jpg, IMG/left_2016_12_01_13_38_50_716.jpg, IMG/right_2016_12_01_13_38_50_716.jpg, 0.1574452, 0, 0, 8.495357
IMG/center_2016_12_01_13_38_50_819.jpg, IMG/left_2016_12_01_13_38_50_819.jpg, IMG/right_2016_12_01_13_38_50_819.jpg, 0.1574452, 0, 0, 8.411766
IMG/center_2016_12_01_13_38_50_921.jpg, IMG/left_2016_12_01_13_38_50_921.jpg, IMG/right_2016_12_01_13_38_50_921.jpg, 0.1574452, 0, 0, 8.329139
IMG/center_2016_12_01_13_38_51_024.jpg, IMG/left_2016_12_01_13_38_51_024.jpg, IMG/right_2016_12_01_13_38_51_024.jpg, 0.1574452, 0, 0, 8.247487
IMG/center_2016_12_01_13_38_51_126.jpg, IMG/left_2016_12_01_13_38_51_126.jpg, IMG/right_2016_12_01_13_38_51_126.jpg, 0.1574452, 0, 0, 8.166061
IMG/center_2016_12_01_13_38_51_228.jpg, IMG/left_2016_12_01_13_38_51_228.jpg, IMG/right_2016_12_01_13_38_51_228.jpg, 0.1574452, 0, 0, 8.068732
IMG/center_2016_12_01_13_38_51_331.jpg, IMG/left_2016_12_01_13_38_51_331.jpg, IMG/right_2016_12_01_13_38_51_331.jpg, 0.1574452, 0, 0, 7.988533
IMG/center_2016_12_01_13_38_51_433.jpg, IMG/left_2016_12_01_13_38_51_433.jpg, IMG/right_2016_12_01_13_38_51_433.jpg, 0.1670138, 0, 0, 7.908832
IMG/center_2016_12_01_13_38_51_536.jpg, IMG/left_2016_12_01_13_38_51_536.jpg, IMG/right_2016_12_01_13_38_51_536.jpg, 0.1670138, 0, 0, 7.830226
IMG/center_2016_12_01_13_38_51_638.jpg, IMG/left_2016_12_01_13_38_51_638.jpg, IMG/right_2016_12_01_13_38_51_638.jpg, 0.1765823, 0, 0, 7.752048
IMG/center_2016_12_01_13_38_51_740.jpg, IMG/left_2016_12_01_13_38_51_740.jpg, IMG/right_2016_12_01_13_38_51_740.jpg, 0.2339935, 0, 0, 7.67082
IMG/center_2016_12_01_13_38_51_841.jpg, IMG/left_2016_12_01_13_38_51_841.jpg, IMG/right_2016_12_01_13_38_51_841.jpg, 0.1957194, 0, 0, 7.593586
IMG/center_2016_12_01_13_38_51_943.jpg, IMG/left_2016_12_01_13_38_51_943.jpg, IMG/right_2016_12_01_13_38_51_943.jpg, 0.1383082, 0, 0, 7.519507
IMG/center_2016_12_01_13_38_52_046.jpg, IMG/left_2016_12_01_13_38_52_046.jpg, IMG/right_2016_12_01_13_38_52_046.jpg, 0.1287396, 0, 0, 7.444954
